node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CWC23	SYF2	4932.YGL128C	4932.YGR129W	0	0	0	0	0	0.8	0	0.354	0.865
CWC23	SNT309	4932.YGL128C	4932.YPR101W	0	0	0	0	0	0.8	0	0.397	0.874
CWC23	SMD2	4932.YGL128C	4932.YLR275W	0	0	0	0	0	0.891	0	0.233	0.912
CWC23	YJU2	4932.YGL128C	4932.YKL095W	0	0	0	0	0	0.852	0	0.538	0.928
CWC23	LEA1	4932.YGL128C	4932.YPL213W	0	0	0	0	0	0.917	0	0.238	0.934
CWC23	SNU114	4932.YGL128C	4932.YKL173W	0	0	0	0	0	0.915	0	0.524	0.957
CWC23	PRP8	4932.YGL128C	4932.YHR165C	0	0	0	0	0	0.955	0	0.261	0.965
CWC23	PRP19	4932.YGL128C	4932.YLL036C	0	0	0	0	0	0.998	0	0.086	0.998
CWC23	PRP46	4932.YGL128C	4932.YPL151C	0	0	0	0	0	0.999	0	0.26	0.999
CWC24	PRP45	4932.YLR323C	4932.YAL032C	0	0	0	0	0	0.918	0	0.519	0.959
CWC24	ECM2	4932.YLR323C	4932.YBR065C	0	0	0	0	0	0.918	0	0.497	0.957
CWC24	PRP9	4932.YLR323C	4932.YDL030W	0	0	0	0	0	0.921	0	0.617	0.968
CWC24	PRP11	4932.YLR323C	4932.YDL043C	0	0	0	0	0	0.979	0	0.897	0.997
CWC24	SLU7	4932.YLR323C	4932.YDR088C	0	0	0	0	0	0	0	0.881	0.881
CWC24	SYF1	4932.YLR323C	4932.YDR416W	0	0	0	0	0	0.921	0	0.604	0.967
CWC24	PRP22	4932.YLR323C	4932.YER013W	0	0	0	0	0	0.189	0	0.706	0.751
CWC24	SMB1	4932.YLR323C	4932.YER029C	0	0	0	0	0	0.857	0	0.194	0.88
CWC24	SMX2	4932.YLR323C	4932.YFL017W-A	0	0	0	0	0	0.918	0	0.29	0.939
CWC24	PRP18	4932.YLR323C	4932.YGR006W	0	0	0	0	0	0.078	0	0.818	0.825
CWC24	SMD1	4932.YLR323C	4932.YGR074W	0	0	0	0	0	0.921	0	0.29	0.941
CWC24	SYF2	4932.YLR323C	4932.YGR129W	0	0	0	0	0	0.819	0	0.359	0.879
CWC24	PRP8	4932.YLR323C	4932.YHR165C	0	0	0	0	0	0.979	0	0.194	0.982
CWC24	IST3	4932.YLR323C	4932.YIR005W	0	0	0	0	0	0.925	0	0.706	0.977
CWC24	MSL1	4932.YLR323C	4932.YIR009W	0	0	0	0	0	0.882	0	0	0.882
CWC24	PRP21	4932.YLR323C	4932.YJL203W	0	0	0	0	0	0.921	0	0.809	0.984
CWC24	ISY1	4932.YLR323C	4932.YJR050W	0	0	0	0	0	0.536	0	0.515	0.765
CWC24	YJU2	4932.YLR323C	4932.YKL095W	0	0	0	0	0	0	0	0.914	0.914
CWC24	SNU114	4932.YLR323C	4932.YKL173W	0	0	0	0	0	0.921	0	0.544	0.962
CWC24	PRP16	4932.YLR323C	4932.YKR086W	0	0	0	0	0	0.189	0	0.81	0.839
CWC24	PRP19	4932.YLR323C	4932.YLL036C	0	0	0	0	0	0.998	0	0.046	0.998
CWC24	PML1	4932.YLR323C	4932.YLR016C	0	0	0	0	0	0.951	0	0.7	0.984
CWC24	SMD3	4932.YLR323C	4932.YLR147C	0	0	0	0	0	0.883	0	0.184	0.9
CWC24	SMD2	4932.YLR323C	4932.YLR275W	0	0	0	0	0	0.918	0	0.3	0.94
CWC24	SPP2	4932.YLR323C	4932.YOR148C	0	0	0	0	0	0.8	0	0.544	0.905
CWC24	SME1	4932.YLR323C	4932.YOR159C	0	0	0	0	0	0.918	0	0.086	0.922
CWC24	HSH49	4932.YLR323C	4932.YOR319W	0	0	0	0	0	0.918	0	0.266	0.937
CWC24	LEA1	4932.YLR323C	4932.YPL213W	0	0	0	0	0	0.921	0	0.301	0.942
CWC24	SMX3	4932.YLR323C	4932.YPR182W	0	0	0	0	0	0.918	0	0.39	0.948
CWC24	PRP46	4932.YLR323C	4932.YPL151C	0	0	0	0	0	0.918	0	0.349	0.944
CWC24	CWC25	4932.YLR323C	4932.YNL245C	0	0	0	0	0	0	0	0.958	0.958
CWC24	RDS3	4932.YLR323C	4932.YPR094W	0	0	0	0	0	0.923	0	0.546	0.963
CWC24	PRP2	4932.YLR323C	4932.YNR011C	0	0	0	0	0	0.967	0	0.315	0.977
CWC24	RSE1	4932.YLR323C	4932.YML049C	0	0	0	0	0	0.981	0	0.528	0.99
CWC24	HSH155	4932.YLR323C	4932.YMR288W	0	0	0	0	0	0.979	0	0.806	0.995
CWC24	CWC27	4932.YLR323C	4932.YPL064C	0	0	0	0	0	0.979	0	0.98	0.999
CWC24	SNT309	4932.YLR323C	4932.YPR101W	0	0	0	0	0	0.998	0	0.335	0.998
CWC25	PRP45	4932.YNL245C	4932.YAL032C	0	0	0	0	0	0.918	0	0.851	0.987
CWC25	ECM2	4932.YNL245C	4932.YBR065C	0	0	0	0	0	0.932	0	0.374	0.956
CWC25	NTC20	4932.YNL245C	4932.YBR188C	0	0	0	0	0	0.872	0	0.838	0.978
CWC25	PRP9	4932.YNL245C	4932.YDL030W	0	0	0	0	0	0.072	0	0.741	0.749
CWC25	SLU7	4932.YNL245C	4932.YDR088C	0	0	0	0	0	0.8	0	0.981	0.996
CWC25	SYF1	4932.YNL245C	4932.YDR416W	0	0	0	0	0	0.935	0	0.85	0.989
CWC25	PRP22	4932.YNL245C	4932.YER013W	0	0	0	0	0	0.264	0	0.948	0.96
CWC25	SMB1	4932.YNL245C	4932.YER029C	0	0	0	0	0	0.921	0	0.246	0.938
CWC25	SMX2	4932.YNL245C	4932.YFL017W-A	0	0	0	0	0	0.918	0	0.253	0.936
CWC25	PRP43	4932.YNL245C	4932.YGL120C	0	0	0	0	0	0.287	0	0.898	0.924
CWC25	PRP18	4932.YNL245C	4932.YGR006W	0	0	0	0	0	0.8	0	0.973	0.994
CWC25	SMD1	4932.YNL245C	4932.YGR074W	0	0	0	0	0	0.933	0	0.536	0.968
CWC25	SYF2	4932.YNL245C	4932.YGR129W	0	0	0	0	0	0.932	0	0.823	0.987
CWC25	PRP8	4932.YNL245C	4932.YHR165C	0	0	0	0	0	0.994	0	0.444	0.996
CWC25	MSL1	4932.YNL245C	4932.YIR009W	0	0	0	0	0	0.882	0	0	0.882
CWC25	PRP21	4932.YNL245C	4932.YJL203W	0	0	0	0	0	0.073	0	0.842	0.847
CWC25	ISY1	4932.YNL245C	4932.YJR050W	0	0	0	0	0	0.922	0	0.88	0.99
CWC25	YJU2	4932.YNL245C	4932.YKL095W	0	0	0	0	0	0.994	0	0.987	0.999
CWC25	SNU114	4932.YNL245C	4932.YKL173W	0	0	0	0	0	0.954	0	0.864	0.993
CWC25	PRP16	4932.YNL245C	4932.YKR086W	0	0	0	0	0	0.998	0	0.97	0.999
CWC25	PRP19	4932.YNL245C	4932.YLL036C	0	0	0	0	0	0.998	0	0.522	0.999
CWC25	PML1	4932.YNL245C	4932.YLR016C	0	0	0	0	0	0.074	0	0.698	0.708
CWC25	SMD3	4932.YNL245C	4932.YLR147C	0	0	0	0	0	0.883	0	0.205	0.903
CWC25	SMD2	4932.YNL245C	4932.YLR275W	0	0	0	0	0	0.918	0	0.277	0.938
CWC25	HSH155	4932.YNL245C	4932.YMR288W	0	0	0	0	0	0.363	0	0.78	0.853
CWC25	PRP2	4932.YNL245C	4932.YNR011C	0	0	0	0	0	0.332	0	0.582	0.709
CWC25	SME1	4932.YNL245C	4932.YOR159C	0	0	0	0	0	0.918	0	0	0.918
CWC25	SMX3	4932.YNL245C	4932.YPR182W	0	0	0	0	0	0.918	0	0.239	0.935
CWC25	CWC27	4932.YNL245C	4932.YPL064C	0	0	0	0	0	0.185	0	0.932	0.942
CWC25	PRP46	4932.YNL245C	4932.YPL151C	0	0	0	0	0	0.932	0	0.709	0.979
CWC25	LEA1	4932.YNL245C	4932.YPL213W	0	0	0	0	0	0.976	0	0.614	0.99
CWC25	SNT309	4932.YNL245C	4932.YPR101W	0	0	0	0	0	0.998	0	0.605	0.999
CWC27	PRP45	4932.YPL064C	4932.YAL032C	0	0	0	0	0	0.983	0	0.549	0.992
CWC27	ECM2	4932.YPL064C	4932.YBR065C	0	0	0	0	0	0.918	0	0.402	0.949
CWC27	PRP9	4932.YPL064C	4932.YDL030W	0	0	0	0	0	0.923	0	0.706	0.976
CWC27	PRP11	4932.YPL064C	4932.YDL043C	0	0	0	0	0	0.918	0	0.612	0.967
CWC27	SLU7	4932.YPL064C	4932.YDR088C	0	0	0	0	0	0.188	0	0.907	0.921
CWC27	SYF1	4932.YPL064C	4932.YDR416W	0	0	0	0	0	0.918	0	0.625	0.968
CWC27	PRP22	4932.YPL064C	4932.YER013W	0	0	0	0	0	0.144	0	0.707	0.739
CWC27	SMB1	4932.YPL064C	4932.YER029C	0	0	0	0	0	0.941	0	0.258	0.954
CWC27	SMX2	4932.YPL064C	4932.YFL017W-A	0	0	0	0	0	0.923	0	0.318	0.945
CWC27	PRP18	4932.YPL064C	4932.YGR006W	0	0	0	0	0	0.056	0	0.77	0.774
CWC27	SMD1	4932.YPL064C	4932.YGR074W	0	0	0	0	0	0.923	0	0.307	0.944
CWC27	SYF2	4932.YPL064C	4932.YGR129W	0	0	0	0	0	0.846	0	0.604	0.936
CWC27	PRP8	4932.YPL064C	4932.YHR165C	0	0	0	0	0	0.979	0	0.367	0.986
CWC27	IST3	4932.YPL064C	4932.YIR005W	0	0	0	0	0	0.95	0	0.643	0.981
CWC27	MSL1	4932.YPL064C	4932.YIR009W	0	0	0	0	0	0.882	0	0.047	0.883
CWC27	PRP21	4932.YPL064C	4932.YJL203W	0	0	0	0	0	0.922	0	0.565	0.964
CWC27	ISY1	4932.YPL064C	4932.YJR050W	0	0	0	0	0	0.453	0	0.539	0.737
CWC27	YJU2	4932.YPL064C	4932.YKL095W	0	0	0	0	0	0.189	0	0.892	0.909
CWC27	SNU114	4932.YPL064C	4932.YKL173W	0	0	0	0	0	0.921	0	0.49	0.958
CWC27	PRP16	4932.YPL064C	4932.YKR086W	0	0	0	0	0	0.282	0	0.807	0.855
CWC27	PRP19	4932.YPL064C	4932.YLL036C	0	0	0	0	0	0.999	0	0.114	0.999
CWC27	PML1	4932.YPL064C	4932.YLR016C	0	0	0	0	0	0.967	0	0.599	0.986
CWC27	SMD3	4932.YPL064C	4932.YLR147C	0	0	0	0	0	0.898	0	0.257	0.921
CWC27	SMD2	4932.YPL064C	4932.YLR275W	0	0	0	0	0	0.923	0	0.356	0.948
CWC27	RSE1	4932.YPL064C	4932.YML049C	0	0	0	0	0	0.921	0	0.557	0.963
CWC27	HSH155	4932.YPL064C	4932.YMR288W	0	0	0	0	0	0.922	0	0.614	0.968
CWC27	PRP2	4932.YPL064C	4932.YNR011C	0	0	0	0	0	0.975	0	0.103	0.976
CWC27	SPP2	4932.YPL064C	4932.YOR148C	0	0	0	0	0	0.8	0	0.444	0.884
CWC27	SME1	4932.YPL064C	4932.YOR159C	0	0	0	0	0	0.918	0	0.172	0.929
CWC27	HSH49	4932.YPL064C	4932.YOR319W	0	0	0	0	0	0.918	0	0.359	0.945
CWC27	SNT309	4932.YPL064C	4932.YPR101W	0	0	0	0	0	0.808	0	0.385	0.876
CWC27	SMX3	4932.YPL064C	4932.YPR182W	0	0	0	0	0	0.918	0	0.37	0.946
CWC27	RDS3	4932.YPL064C	4932.YPR094W	0	0	0	0	0	0.918	0	0.421	0.951
CWC27	PRP46	4932.YPL064C	4932.YPL151C	0	0	0	0	0	0.924	0	0.402	0.952
CWC27	LEA1	4932.YPL064C	4932.YPL213W	0	0	0	0	0	0.964	0	0.359	0.976
DBF2	LTE1	4932.YGR092W	4932.YAL024C	0	0	0	0	0	0.238	0	0.938	0.951
DBF2	DHH1	4932.YGR092W	4932.YDL160C	0	0	0	0	0	0.073	0	0.709	0.718
DBF2	POP2	4932.YGR092W	4932.YNR052C	0	0	0	0	0	0.525	0	0.529	0.766
DBF2	SIC1	4932.YGR092W	4932.YLR079W	0	0	0	0	0	0.994	0	0.699	0.998
DBF2	TEM1	4932.YGR092W	4932.YML064C	0	0	0	0	0	0.994	0	0.959	0.999
DBF2	NET1	4932.YGR092W	4932.YJL076W	0	0	0	0	0	0.994	0	0.837	0.999
DBF2	SPO12	4932.YGR092W	4932.YHR152W	0	0	0	0	0	0.994	0	0.948	0.999
DBF4	MCM2	4932.YDR052C	4932.YBL023C	0	0	0	0	0	0.977	0.9	0.882	0.999
DBF4	ORC2	4932.YDR052C	4932.YBR060C	0	0	0	0	0	0.955	0.5	0.842	0.996
DBF4	MEC1	4932.YDR052C	4932.YBR136W	0	0	0	0	0	0.634	0	0.842	0.939
DBF4	MCM7	4932.YDR052C	4932.YBR202W	0	0	0	0	0	0.923	0.9	0.45	0.995
DBF4	MRC1	4932.YDR052C	4932.YCL061C	0	0	0	0	0	0.137	0.5	0.491	0.761
DBF4	DUN1	4932.YDR052C	4932.YDL101C	0	0	0	0	0	0.318	0	0.924	0.946
DBF4	POL1	4932.YDR052C	4932.YNL102W	0	0	0	0	0	0.23	0.5	0.314	0.713
DBF4	DPB2	4932.YDR052C	4932.YPR175W	0	0	0	0	0	0	0.5	0.523	0.751
DBF4	POL2	4932.YDR052C	4932.YNL262W	0	0	0	0	0	0.073	0.5	0.512	0.754
DBF4	ORC1	4932.YDR052C	4932.YML065W	0	0	0	0	0	0.277	0.5	0.548	0.822
DBF4	PSF3	4932.YDR052C	4932.YOL146W	0	0	0	0	0	0	0	0.841	0.841
DBF4	SLD5	4932.YDR052C	4932.YDR489W	0	0	0	0	0	0	0	0.857	0.857
DBF4	ORC5	4932.YDR052C	4932.YNL261W	0	0	0	0	0	0.461	0.5	0.614	0.887
DBF4	ORC3	4932.YDR052C	4932.YLL004W	0	0	0	0	0	0.554	0.5	0.585	0.899
DBF4	SLD7	4932.YDR052C	4932.YOR060C	0	0	0	0	0	0.225	0	0.906	0.924
DBF4	TOF1	4932.YDR052C	4932.YNL273W	0	0	0	0	0	0.464	0	0.859	0.921
DBF4	SLD2	4932.YDR052C	4932.YKL108W	0	0	0	0	0	0.225	0	0.952	0.961
DBF4	DPB11	4932.YDR052C	4932.YJL090C	0	0	0	0	0	0.308	0	0.951	0.965
DBF4	SLD3	4932.YDR052C	4932.YGL113W	0	0	0	0	0	0.832	0	0.84	0.972
DBF4	ORC4	4932.YDR052C	4932.YPR162C	0	0	0	0	0	0.894	0.5	0.633	0.979
DBF4	TAH11	4932.YDR052C	4932.YJR046W	0	0	0	0	0	0.072	0	0.982	0.982
DBF4	MCM10	4932.YDR052C	4932.YIL150C	0	0	0	0	0	0.579	0.5	0.947	0.988
DBF4	RAD53	4932.YDR052C	4932.YPL153C	0	0	0	0	0	0.925	0	0.926	0.994
DBF4	MCM3	4932.YDR052C	4932.YEL032W	0	0	0	0	0	0.916	0.9	0.802	0.998
DBF4	MCM6	4932.YDR052C	4932.YGL201C	0	0	0	0	0	0.925	0.9	0.926	0.999
DBF4	MCM4	4932.YDR052C	4932.YPR019W	0	0	0	0	0	0.973	0.9	0.968	0.999
DBF4	MCM5	4932.YDR052C	4932.YLR274W	0	0	0	0	0	0.935	0.9	0.98	0.999
DBP5	GLE1	4932.YOR046C	4932.YDL207W	0	0	0	0	0	0.988	0.9	0.975	0.999
DBP5	SAC3	4932.YOR046C	4932.YDR159W	0	0	0	0	0	0.708	0.9	0.235	0.975
DBP5	YRA1	4932.YOR046C	4932.YDR381W	0	0	0	0	0	0.591	0	0.768	0.901
DBP5	GLE2	4932.YOR046C	4932.YER107C	0	0	0	0	0	0	0	0.878	0.878
DBP5	NAB2	4932.YOR046C	4932.YGL122C	0	0	0	0	0	0.683	0	0.692	0.898
DBP5	NUP159	4932.YOR046C	4932.YIL115C	0	0	0	0	0	0.998	0.9	0.951	0.999
DBP5	NUP100	4932.YOR046C	4932.YKL068W	0	0	0	0	0	0	0.54	0.404	0.714
DBP5	DYN1	4932.YOR046C	4932.YKR054C	0	0	0	0	0	0	0	0.757	0.757
DBP5	NUP2	4932.YOR046C	4932.YLR335W	0	0	0	0	0	0.189	0.9	0.283	0.936
DBP5	NUP116	4932.YOR046C	4932.YMR047C	0	0	0	0	0	0	0.9	0.6	0.958
DBP5	MEX67	4932.YOR046C	4932.YPL169C	0	0	0	0	0	0.796	0	0.858	0.97
DDC1	RFA1	4932.YPL194W	4932.YAR007C	0	0	0	0	0	0.787	0	0.83	0.962
DDC1	TEL1	4932.YPL194W	4932.YBL088C	0	0	0	0	0	0.841	0	0.831	0.972
DDC1	MEC1	4932.YPL194W	4932.YBR136W	0	0	0	0	0	0.411	0.9	0.993	0.999
DDC1	MRC1	4932.YPL194W	4932.YCL061C	0	0	0	0	0	0.78	0	0.741	0.94
DDC1	DUN1	4932.YPL194W	4932.YDL101C	0	0	0	0	0	0.677	0	0.786	0.928
DDC1	RAD9	4932.YPL194W	4932.YDR217C	0	0	0	0	0	0.585	0	0.945	0.976
DDC1	DOT1	4932.YPL194W	4932.YDR440W	0	0	0	0	0	0.428	0	0.553	0.733
DDC1	LCD1	4932.YPL194W	4932.YDR499W	0	0	0	0	0	0	0	0.948	0.948
DDC1	RAD51	4932.YPL194W	4932.YER095W	0	0	0	0	0	0.186	0	0.955	0.962
DDC1	RAD24	4932.YPL194W	4932.YER173W	0	0	0	0	0	0.996	0.9	0.95	0.999
DDC1	RTT107	4932.YPL194W	4932.YHR154W	0	0	0	0	0	0.665	0	0.678	0.887
DDC1	DNA2	4932.YPL194W	4932.YHR164C	0	0	0	0	0	0.6	0	0.88	0.95
DDC1	DPB11	4932.YPL194W	4932.YJL090C	0	0	0	0	0	0.988	0	0.948	0.999
DDC1	MEC3	4932.YPL194W	4932.YLR288C	0	0	0	0	0	0.998	0.9	0.999	0.999
DDC1	RAD52	4932.YPL194W	4932.YML032C	0	0	0	0	0	0.28	0	0.899	0.924
DDC1	SGS1	4932.YPL194W	4932.YMR190C	0	0	0	0	0	0.504	0	0.851	0.923
DDC1	TOF1	4932.YPL194W	4932.YNL273W	0	0	0	0	0	0.673	0	0.712	0.902
DDC1	RFA2	4932.YPL194W	4932.YNL312W	0	0	0	0	0	0.177	0.5	0.52	0.785
DDC1	EXO1	4932.YPL194W	4932.YOR033C	0	0	0	0	0	0.326	0	0.83	0.881
DDC1	RAD17	4932.YPL194W	4932.YOR368W	0	0	0	0	0	0.998	0.9	0.999	0.999
DDC1	RAD1	4932.YPL194W	4932.YPL022W	0	0	0	0	0	0	0	0.926	0.926
DDC1	RAD53	4932.YPL194W	4932.YPL153C	0	0	0	0	0	0.54	0	0.934	0.968
DHH1	RPO21	4932.YDL160C	4932.YDL140C	0	0	0	0	0	0.994	0	0.26	0.995
DHH1	YRA1	4932.YDL160C	4932.YDR381W	0	0	0	0	0	0.362	0	0.551	0.701
DHH1	RPC40	4932.YDL160C	4932.YPR110C	0	0	0	0	0	0.518	0	0.417	0.707
DHH1	UPF3	4932.YDL160C	4932.YGR072W	0	0	0	0	0	0.214	0	0.769	0.81
DHH1	NAM8	4932.YDL160C	4932.YHR086W	0	0	0	0	0	0.169	0	0.81	0.835
DHH1	NOT5	4932.YDL160C	4932.YPR072W	0	0	0	0	0	0.994	0	0.91	0.999
DHH1	POP2	4932.YDL160C	4932.YNR052C	0	0	0	0	0	0.994	0	0.908	0.999
DNA2	RFA1	4932.YHR164C	4932.YAR007C	0	0	0	0	0	0.989	0	0.879	0.998
DNA2	TEL1	4932.YHR164C	4932.YBL088C	0	0	0	0	0	0.778	0	0.768	0.946
DNA2	MEC1	4932.YHR164C	4932.YBR136W	0	0	0	0	0	0.534	0	0.943	0.972
DNA2	MRC1	4932.YHR164C	4932.YCL061C	0	0	0	0	0	0.416	0	0.51	0.701
DNA2	RAD9	4932.YHR164C	4932.YDR217C	0	0	0	0	0	0.743	0	0.866	0.964
DNA2	SLD5	4932.YHR164C	4932.YDR489W	0	0	0	0	0	0.163	0	0.712	0.748
DNA2	LCD1	4932.YHR164C	4932.YDR499W	0	0	0	0	0	0.617	0	0.876	0.95
DNA2	RAD51	4932.YHR164C	4932.YER095W	0	0	0	0	0	0.241	0	0.949	0.96
DNA2	RAD3	4932.YHR164C	4932.YER171W	0	0	0	0	0	0.09	0.5	0.773	0.887
DNA2	RAD2	4932.YHR164C	4932.YGR258C	0	0	0	0	0	0.145	0	0.678	0.712
DNA2	TOF1	4932.YHR164C	4932.YNL273W	0	0	0	0	0	0.196	0	0.695	0.745
DNA2	MEC3	4932.YHR164C	4932.YLR288C	0	0	0	0	0	0	0	0.789	0.789
DNA2	POL1	4932.YHR164C	4932.YNL102W	0	0	0	0	0	0.127	0	0.717	0.742
DNA2	POL2	4932.YHR164C	4932.YNL262W	0	0	0	0	0	0.141	0	0.746	0.772
DNA2	TOP1	4932.YHR164C	4932.YOL006C	0	0	0	0	0	0.073	0	0.831	0.837
DNA2	DPB11	4932.YHR164C	4932.YJL090C	0	0	0	0	0	0.072	0	0.826	0.832
DNA2	MCM10	4932.YHR164C	4932.YIL150C	0	0	0	0	0	0	0	0.855	0.855
DNA2	RAD53	4932.YHR164C	4932.YPL153C	0	0	0	0	0	0.307	0	0.871	0.907
DNA2	MRE11	4932.YHR164C	4932.YMR224C	0	0	0	0	0	0.734	0	0.662	0.906
DNA2	RFA2	4932.YHR164C	4932.YNL312W	0	0	0	0	0	0.779	0	0.804	0.954
DNA2	RAD52	4932.YHR164C	4932.YML032C	0	0	0	0	0	0.662	0	0.948	0.982
DNA2	EXO1	4932.YHR164C	4932.YOR033C	0	0	0	0	0	0.815	0	0.98	0.996
DNA2	SGS1	4932.YHR164C	4932.YMR190C	0	0	0	0	0	0.819	0	0.999	0.999
DOT1	HTB2	4932.YDR440W	4932.YBL002W	0	0	0	0	0	0.466	0	0.622	0.79
DOT1	HTA2	4932.YDR440W	4932.YBL003C	0	0	0	0	0	0.943	0	0.415	0.965
DOT1	HHF1	4932.YDR440W	4932.YBR009C	0	0	0	0	0	0.985	0	0.911	0.998
DOT1	HHT1	4932.YDR440W	4932.YBR010W	0	0	0	0	0	0.989	0	0.956	0.999
DOT1	SIR2	4932.YDR440W	4932.YDL042C	0	0	0	0	0	0.521	0	0.874	0.937
DOT1	RAD9	4932.YDR440W	4932.YDR217C	0	0	0	0	0	0.28	0	0.635	0.726
DOT1	HTB1	4932.YDR440W	4932.YDR224C	0	0	0	0	0	0.716	0	0.662	0.9
DOT1	HTA1	4932.YDR440W	4932.YDR225W	0	0	0	0	0	0.943	0	0.41	0.965
DOT1	DPB11	4932.YDR440W	4932.YJL090C	0	0	0	0	0	0.447	0	0.539	0.734
DOT1	RAD53	4932.YDR440W	4932.YPL153C	0	0	0	0	0	0.225	0	0.702	0.759
DOT1	JHD2	4932.YDR440W	4932.YJR119C	0	0	0	0	0	0	0	0.765	0.765
DOT1	GCN5	4932.YDR440W	4932.YGR252W	0	0	0	0	0	0.225	0	0.72	0.774
DOT1	SIR3	4932.YDR440W	4932.YLR442C	0	0	0	0	0	0.678	0	0.875	0.958
DOT1	UBI4	4932.YDR440W	4932.YLL039C	0	0	0	0	0	0.969	0	0	0.969
DOT1	HHF2	4932.YDR440W	4932.YNL030W	0	0	0	0	0	0.925	0	0.911	0.993
DOT1	HHT2	4932.YDR440W	4932.YNL031C	0	0	0	0	0	0.924	0	0.956	0.996
DOT1	SET2	4932.YDR440W	4932.YJL168C	0	0	0	0	0	0.641	0.9	0.95	0.998
DOT1	SET1	4932.YDR440W	4932.YHR119W	0	0	0	0	0	0.766	0.9	0.982	0.999
DPB11	RFA1	4932.YJL090C	4932.YAR007C	0	0	0	0	0	0.405	0	0.736	0.836
DPB11	MCM2	4932.YJL090C	4932.YBL023C	0	0	0	0	0	0.51	0.72	0.84	0.976
DPB11	TEL1	4932.YJL090C	4932.YBL088C	0	0	0	0	0	0.345	0	0.664	0.77
DPB11	ORC2	4932.YJL090C	4932.YBR060C	0	0	0	0	0	0	0.72	0.477	0.847
DPB11	MEC1	4932.YJL090C	4932.YBR136W	0	0	0	0	0	0.964	0	0.912	0.996
DPB11	MCM7	4932.YJL090C	4932.YBR202W	0	0	0	0	0	0.081	0.72	0.249	0.79
DPB11	MRC1	4932.YJL090C	4932.YCL061C	0	0	0	0	0	0.348	0	0.703	0.798
DPB11	DUN1	4932.YJL090C	4932.YDL101C	0	0	0	0	0	0.279	0	0.685	0.763
DPB11	PSF1	4932.YJL090C	4932.YDR013W	0	0	0	0	0	0.762	0.72	0.964	0.997
DPB11	RAD9	4932.YJL090C	4932.YDR217C	0	0	0	0	0	0.994	0	0.836	0.999
DPB11	SLD5	4932.YJL090C	4932.YDR489W	0	0	0	0	0	0.583	0.72	0.993	0.999
DPB11	LCD1	4932.YJL090C	4932.YDR499W	0	0	0	0	0	0.51	0	0.83	0.913
DPB11	MCM3	4932.YJL090C	4932.YEL032W	0	0	0	0	0	0.994	0.72	0.626	0.999
DPB11	RAD3	4932.YJL090C	4932.YER171W	0	0	0	0	0	0.486	0	0.447	0.703
DPB11	RAD24	4932.YJL090C	4932.YER173W	0	0	0	0	0	0.514	0	0.645	0.82
DPB11	SLD3	4932.YJL090C	4932.YGL113W	0	0	0	0	0	0.993	0.72	0.995	0.999
DPB11	MCM6	4932.YJL090C	4932.YGL201C	0	0	0	0	0	0.13	0.72	0.865	0.964
DPB11	ORC6	4932.YJL090C	4932.YHR118C	0	0	0	0	0	0	0.72	0.48	0.848
DPB11	RTT107	4932.YJL090C	4932.YHR154W	0	0	0	0	0	0.969	0	0.961	0.998
DPB11	MCM10	4932.YJL090C	4932.YIL150C	0	0	0	0	0	0.434	0	0.993	0.996
DPB11	PSF2	4932.YJL090C	4932.YJL072C	0	0	0	0	0	0.399	0.72	0.977	0.995
DPB11	ORC1	4932.YJL090C	4932.YML065W	0	0	0	0	0	0.072	0.72	0.258	0.79
DPB11	ORC5	4932.YJL090C	4932.YNL261W	0	0	0	0	0	0	0.72	0.412	0.828
DPB11	ORC4	4932.YJL090C	4932.YPR162C	0	0	0	0	0	0.096	0.72	0.421	0.84
DPB11	ORC3	4932.YJL090C	4932.YLL004W	0	0	0	0	0	0	0.72	0.528	0.862
DPB11	SGS1	4932.YJL090C	4932.YMR190C	0	0	0	0	0	0.469	0	0.752	0.863
DPB11	RAD17	4932.YJL090C	4932.YOR368W	0	0	0	0	0	0.48	0	0.779	0.88
DPB11	RAD53	4932.YJL090C	4932.YPL153C	0	0	0	0	0	0.281	0	0.87	0.903
DPB11	TOF1	4932.YJL090C	4932.YNL273W	0	0	0	0	0	0.11	0	0.902	0.909
DPB11	TAH11	4932.YJL090C	4932.YJR046W	0	0	0	0	0	0	0	0.948	0.948
DPB11	MEC3	4932.YJL090C	4932.YLR288C	0	0	0	0	0	0.487	0	0.914	0.954
DPB11	POL2	4932.YJL090C	4932.YNL262W	0	0	0	0	0	0.802	0	0.886	0.976
DPB11	MCM4	4932.YJL090C	4932.YPR019W	0	0	0	0	0	0.11	0.72	0.915	0.976
DPB11	DPB2	4932.YJL090C	4932.YPR175W	0	0	0	0	0	0.526	0	0.989	0.995
DPB11	SLD7	4932.YJL090C	4932.YOR060C	0	0	0	0	0	0.604	0.72	0.976	0.997
DPB11	PSF3	4932.YJL090C	4932.YOL146W	0	0	0	0	0	0.528	0.72	0.992	0.998
DPB11	MCM5	4932.YJL090C	4932.YLR274W	0	0	0	0	0	0.994	0.72	0.786	0.999
DPB11	SLD2	4932.YJL090C	4932.YKL108W	0	0	0	0	0	0.935	0.72	0.999	0.999
DPB2	HTB2	4932.YPR175W	4932.YBL002W	0	0	0	0	0	0.791	0	0.043	0.791
