node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDC28	HTA1	4932.YBR160W	4932.YDR225W	0	0	0	0	0	0.122	0	0.777	0.796
CDC28	SGV1	4932.YBR160W	4932.YPR161C	0	0	0	0.886	0	0.263	0.72	0.736	0.802
CDC28	ZDS1	4932.YBR160W	4932.YMR273C	0	0	0	0	0	0.597	0	0.592	0.828
CDC28	STU2	4932.YBR160W	4932.YLR045C	0	0	0	0	0	0.313	0	0.759	0.827
CDC28	SLT2	4932.YBR160W	4932.YHR030C	0	0	0	0.831	0	0.792	0.278	0.632	0.859
CDC28	IGO1	4932.YBR160W	4932.YNL157W	0	0	0	0	0	0.428	0	0.765	0.859
CDC28	RAD52	4932.YBR160W	4932.YML032C	0	0	0	0	0	0.507	0	0.758	0.875
CDC28	NDC80	4932.YBR160W	4932.YIL144W	0	0	0	0	0	0	0	0.775	0.775
CDC28	RHO1	4932.YBR160W	4932.YPR165W	0	0	0	0	0	0.126	0.473	0.764	0.882
CDC28	SSN8	4932.YBR160W	4932.YNL025C	0	0	0	0	0	0.268	0.698	0.557	0.893
CDC28	MCM10	4932.YBR160W	4932.YIL150C	0	0	0	0	0	0.177	0.6	0.685	0.887
CDC28	MCM6	4932.YBR160W	4932.YGL201C	0	0	0	0	0	0.168	0.6	0.667	0.879
CDC28	SGS1	4932.YBR160W	4932.YMR190C	0	0	0	0	0	0.442	0	0.833	0.903
CDC28	MCM7	4932.YBR160W	4932.YBR202W	0	0	0	0	0	0.168	0.6	0.556	0.839
CDC28	PHO85	4932.YBR160W	4932.YPL031C	0	0	0	0.945	0	0.289	0.9	0.894	0.929
CDC28	DPB11	4932.YBR160W	4932.YJL090C	0	0	0	0	0	0.145	0	0.93	0.937
CDC28	CDC5	4932.YBR160W	4932.YMR001C	0	0	0	0.668	0	0.798	0	0.993	0.864
CDC28	CTK1	4932.YBR160W	4932.YKL139W	0	0	0	0.889	0	0.402	0.9	0.726	0.942
CDC28	CDC7	4932.YBR160W	4932.YDL017W	0	0	0	0.606	0	0.781	0.6	0.957	0.943
CDC28	MCM5	4932.YBR160W	4932.YLR274W	0	0	0	0	0	0.168	0.6	0.65	0.873
CDC28	CDC42	4932.YBR160W	4932.YLR229C	0	0	0	0	0	0.126	0.362	0.922	0.952
CDC28	MBP1	4932.YBR160W	4932.YDL056W	0	0	0	0	0	0.415	0.261	0.9	0.953
CDC28	MCM4	4932.YBR160W	4932.YPR019W	0	0	0	0	0	0.233	0.6	0.803	0.934
CDC28	CDC55	4932.YBR160W	4932.YGL190C	0	0	0	0	0	0.674	0	0.898	0.965
CDC28	STB1	4932.YBR160W	4932.YNL309W	0	0	0	0	0	0.918	0	0.61	0.966
CDC28	RAD9	4932.YBR160W	4932.YDR217C	0	0	0	0	0	0.846	0	0.785	0.965
CDC28	TFB3	4932.YBR160W	4932.YDR460W	0	0	0	0	0	0.091	0.945	0.446	0.969
CDC28	CDC45	4932.YBR160W	4932.YLR103C	0	0	0	0	0	0.177	0.6	0.904	0.965
CDC28	CTK2	4932.YBR160W	4932.YJL006C	0	0	0	0	0	0.246	0.934	0.513	0.973
CDC28	DBF4	4932.YBR160W	4932.YDR052C	0	0	0	0	0	0.481	0.6	0.89	0.975
CDC28	GLC7	4932.YBR160W	4932.YER133W	0	0	0	0	0	0.678	0.473	0.894	0.98
CDC28	CHK1	4932.YBR160W	4932.YBR274W	0	0	0	0.643	0	0.969	0	0.989	0.98
CDC28	PHO80	4932.YBR160W	4932.YOL001W	0	0	0	0	0	0.247	0.9	0.791	0.982
CDC28	KIN28	4932.YBR160W	4932.YDL108W	0	0	0	0.872	0	0.891	0.945	0.925	0.994
CDC28	SWI4	4932.YBR160W	4932.YER111C	0	0	0	0	0	0.762	0.845	0.868	0.994
CDC28	SWI6	4932.YBR160W	4932.YLR182W	0	0	0	0	0	0.804	0.845	0.926	0.997
CDC28	WHI5	4932.YBR160W	4932.YOR083W	0	0	0	0	0	0.907	0.8	0.899	0.997
CDC28	CDC6	4932.YBR160W	4932.YJL194W	0	0	0	0	0	0.996	0.89	0.98	0.999
CDC28	CLB2	4932.YBR160W	4932.YPR119W	0	0	0	0	0	0.996	0.876	0.998	0.999
CDC28	CLB1	4932.YBR160W	4932.YGR108W	0	0	0	0	0	0.992	0.938	0.997	0.999
CDC28	MIH1	4932.YBR160W	4932.YMR036C	0	0	0	0	0	0.999	0.941	0.981	0.999
CDC28	SWE1	4932.YBR160W	4932.YJL187C	0	0	0	0.592	0	0.997	0.88	0.988	0.999
CDC33	FUN12	4932.YOL139C	4932.YAL035W	0	0	0	0	0	0	0	0.977	0.977
CDC33	RPG1	4932.YOL139C	4932.YBR079C	0	0	0	0	0	0.181	0.95	0.891	0.995
CDC33	MUD1	4932.YOL139C	4932.YBR119W	0	0	0	0	0	0.675	0.421	0.145	0.825
CDC33	SUP45	4932.YOL139C	4932.YBR143C	0	0	0	0	0	0.316	0	0.706	0.79
CDC33	RPS6B	4932.YOL139C	4932.YBR181C	0	0	0	0	0	0.275	0.813	0.691	0.954
CDC33	RPS9B	4932.YOL139C	4932.YBR189W	0	0	0	0	0	0.072	0.6	0.281	0.71
CDC33	SUB2	4932.YOL139C	4932.YDL084W	0	0	0	0	0	0.183	0.346	0.772	0.867
CDC33	SUP35	4932.YOL139C	4932.YDR172W	0	0	0	0	0	0.128	0	0.817	0.833
CDC33	YRA1	4932.YOL139C	4932.YDR381W	0	0	0	0	0	0.205	0.65	0.694	0.907
CDC33	TIF35	4932.YOL139C	4932.YDR429C	0	0	0	0	0	0.117	0.6	0.819	0.93
CDC33	NPL3	4932.YOL139C	4932.YDR432W	0	0	0	0	0	0.172	0	0.689	0.731
CDC33	GCN4	4932.YOL139C	4932.YEL009C	0	0	0	0	0	0	0	0.742	0.742
CDC33	GCD11	4932.YOL139C	4932.YER025W	0	0	0	0	0	0	0.95	0.54	0.976
CDC33	TSC11	4932.YOL139C	4932.YER093C	0	0	0	0	0	0	0	0.705	0.705
CDC33	RPS8B	4932.YOL139C	4932.YER102W	0	0	0	0	0	0.069	0.6	0.311	0.721
CDC33	PAB1	4932.YOL139C	4932.YER165W	0	0	0	0	0	0.936	0.95	0.995	0.999
CDC33	TIF4632	4932.YOL139C	4932.YGL049C	0	0	0	0	0	0.996	0.89	0.993	0.999
CDC33	RPS2	4932.YOL139C	4932.YGL123W	0	0	0	0	0	0	0.6	0.314	0.714
CDC33	RPS26A	4932.YOL139C	4932.YGL189C	0	0	0	0	0	0	0.6	0.313	0.713
CDC33	UPF3	4932.YOL139C	4932.YGR072W	0	0	0	0	0	0	0	0.871	0.871
CDC33	TIF4631	4932.YOL139C	4932.YGR162W	0	0	0	0	0	0.999	0.89	0.996	0.999
CDC33	RPS20	4932.YOL139C	4932.YHL015W	0	0	0	0	0	0.106	0.6	0.319	0.735
CDC33	NMD2	4932.YOL139C	4932.YHR077C	0	0	0	0	0	0	0	0.876	0.876
CDC33	NAM8	4932.YOL139C	4932.YHR086W	0	0	0	0	0	0.642	0.421	0.212	0.823
CDC33	KOG1	4932.YOL139C	4932.YHR186C	0	0	0	0	0	0.339	0.644	0.8	0.948
CDC33	SCH9	4932.YOL139C	4932.YHR205W	0	0	0	0	0	0.09	0.473	0.714	0.851
CDC33	TIF2	4932.YOL139C	4932.YJL138C	0	0	0	0	0	0.591	0.846	0.997	0.999
CDC33	TOR1	4932.YOL139C	4932.YJR066W	0	0	0	0	0	0.37	0.566	0.915	0.975
CDC33	YPK1	4932.YOL139C	4932.YKL126W	0	0	0	0	0	0.09	0.473	0.503	0.74
CDC33	TOR2	4932.YOL139C	4932.YKL203C	0	0	0	0	0	0.508	0.566	0.875	0.971
CDC33	SEC13	4932.YOL139C	4932.YLR208W	0	0	0	0	0	0	0.9	0.12	0.908
CDC33	RPS28B	4932.YOL139C	4932.YLR264W	0	0	0	0	0	0	0.6	0.522	0.8
CDC33	NAM7	4932.YOL139C	4932.YMR080C	0	0	0	0	0	0.13	0	0.941	0.947
CDC33	STO1	4932.YOL139C	4932.YMR125W	0	0	0	0	0	0.847	0	0.989	0.998
CDC33	TIF11	4932.YOL139C	4932.YMR260C	0	0	0	0	0	0	0.6	0.647	0.852
CDC33	NIP1	4932.YOL139C	4932.YMR309C	0	0	0	0	0	0.369	0.6	0.787	0.941
CDC33	LST8	4932.YOL139C	4932.YNL006W	0	0	0	0	0	0.088	0.644	0.701	0.894
CDC33	RPS3	4932.YOL139C	4932.YNL178W	0	0	0	0	0	0.315	0.6	0.792	0.938
CDC33	SUI1	4932.YOL139C	4932.YNL244C	0	0	0	0	0	0	0.882	0.909	0.988
CDC33	PUF2	4932.YOL139C	4932.YPR042C	0	0	0	0	0	0.119	0	0.686	0.712
CDC33	MEX67	4932.YOL139C	4932.YPL169C	0	0	0	0	0	0.117	0.65	0.453	0.816
CDC33	TIF6	4932.YOL139C	4932.YPR016C	0	0	0	0	0	0.11	0	0.908	0.914
CDC33	DBP1	4932.YOL139C	4932.YPL119C	0	0	0	0	0	0.675	0.346	0.702	0.931
CDC33	RPS6A	4932.YOL139C	4932.YPL090C	0	0	0	0	0	0.275	0.553	0.69	0.89
CDC33	TIF5	4932.YOL139C	4932.YPR041W	0	0	0	0	0	0	0.786	0.847	0.966
CDC33	SUI3	4932.YOL139C	4932.YPL237W	0	0	0	0	0	0	0.95	0.807	0.99
CDC33	DED1	4932.YOL139C	4932.YOR204W	0	0	0	0	0	0.884	0.346	0.975	0.997
CDC33	TIF3	4932.YOL139C	4932.YPR163C	0	0	0	0	0	0.365	0.943	0.996	0.999
CDC33	PRT1	4932.YOL139C	4932.YOR361C	0	0	0	0	0	0.971	0.6	0.9	0.998
CDC42	FUS3	4932.YLR229C	4932.YBL016W	0	0	0	0	0	0.262	0.316	0.881	0.935
CDC42	RVS161	4932.YLR229C	4932.YCR009C	0	0	0	0	0	0.195	0.228	0.93	0.952
CDC42	SSK22	4932.YLR229C	4932.YCR073C	0	0	0	0	0	0.185	0	0.769	0.803
CDC42	STE7	4932.YLR229C	4932.YDL159W	0	0	0	0	0	0.188	0.473	0.927	0.966
CDC42	ENT1	4932.YLR229C	4932.YDL161W	0	0	0	0	0	0.345	0	0.65	0.761
CDC42	YPD1	4932.YLR229C	4932.YDL235C	0	0	0	0	0	0	0	0.846	0.846
CDC42	SAC6	4932.YLR229C	4932.YDR129C	0	0	0	0	0	0.168	0.261	0.553	0.701
CDC42	RVS167	4932.YLR229C	4932.YDR388W	0	0	0	0	0	0.14	0.228	0.797	0.853
CDC42	SAC7	4932.YLR229C	4932.YDR389W	0	0	0	0	0	0.115	0.937	0.253	0.954
CDC42	GPA2	4932.YLR229C	4932.YER020W	0	0	0	0	0	0.962	0.442	0.235	0.982
CDC42	SHO1	4932.YLR229C	4932.YER118C	0	0	0	0	0	0.448	0.8	0.98	0.997
CDC42	PEA2	4932.YLR229C	4932.YER149C	0	0	0	0	0	0.342	0	0.717	0.805
CDC42	FAB1	4932.YLR229C	4932.YFR019W	0	0	0	0	0	0.167	0.271	0.626	0.753
CDC42	CHC1	4932.YLR229C	4932.YGL206C	0	0	0	0	0	0.104	0.232	0.746	0.81
CDC42	KSS1	4932.YLR229C	4932.YGR040W	0	0	0	0	0	0.278	0.316	0.881	0.936
CDC42	RSR1	4932.YLR229C	4932.YGR152C	0	0	0	0.72	0	0.927	0.451	0.993	0.969
CDC42	GPA1	4932.YLR229C	4932.YHR005C	0	0	0	0	0	0.962	0.442	0.736	0.993
CDC42	SLT2	4932.YLR229C	4932.YHR030C	0	0	0	0	0	0.326	0.75	0.69	0.943
CDC42	KEL1	4932.YLR229C	4932.YHR158C	0	0	0	0	0	0.369	0	0.751	0.836
CDC42	SLN1	4932.YLR229C	4932.YIL147C	0	0	0	0	0	0	0	0.726	0.726
CDC42	PAN1	4932.YLR229C	4932.YIR006C	0	0	0	0	0	0.063	0.9	0.345	0.933
CDC42	CYR1	4932.YLR229C	4932.YJL005W	0	0	0	0	0	0.143	0.316	0.835	0.895
CDC42	PBS2	4932.YLR229C	4932.YJL128C	0	0	0	0	0	0.188	0.362	0.916	0.953
CDC42	SWE1	4932.YLR229C	4932.YJL187C	0	0	0	0	0	0.289	0	0.724	0.795
CDC42	TOR1	4932.YLR229C	4932.YJR066W	0	0	0	0	0	0.182	0.451	0.448	0.73
CDC42	MYO3	4932.YLR229C	4932.YKL129C	0	0	0	0	0	0.175	0.224	0.741	0.82
CDC42	SPA2	4932.YLR229C	4932.YLL021W	0	0	0	0	0	0.542	0	0.959	0.98
CDC42	COF1	4932.YLR229C	4932.YLL050C	0	0	0	0	0	0.099	0	0.938	0.942
CDC42	SSK1	4932.YLR229C	4932.YLR006C	0	0	0	0	0	0.289	0	0.812	0.86
CDC42	HOG1	4932.YLR229C	4932.YLR113W	0	0	0	0	0	0.282	0.75	0.886	0.977
CDC42	CDC5	4932.YLR229C	4932.YMR001C	0	0	0	0	0	0.127	0	0.677	0.706
CDC42	CLB2	4932.YLR229C	4932.YPR119W	0	0	0	0	0	0.117	0.261	0.627	0.735
CDC42	SLA2	4932.YLR229C	4932.YNL243W	0	0	0	0	0	0	0	0.767	0.767
CDC42	RAS1	4932.YLR229C	4932.YOR101W	0	0	0	0.764	0	0.419	0.473	0.915	0.749
CDC42	PHO85	4932.YLR229C	4932.YPL031C	0	0	0	0	0	0.126	0.362	0.691	0.812
CDC42	TEP1	4932.YLR229C	4932.YNL128W	0	0	0	0	0	0.14	0.404	0.693	0.829
CDC42	MYO5	4932.YLR229C	4932.YMR109W	0	0	0	0	0	0.175	0.224	0.742	0.82
CDC42	SSK2	4932.YLR229C	4932.YNR031C	0	0	0	0	0	0.206	0	0.799	0.833
CDC42	RAS2	4932.YLR229C	4932.YNL098C	0	0	0	0.741	0	0.569	0.473	0.954	0.821
CDC42	VRP1	4932.YLR229C	4932.YLR337C	0	0	0	0	0	0.059	0	0.891	0.893
CDC42	MSB4	4932.YLR229C	4932.YOL112W	0	0	0	0	0	0.527	0.224	0.752	0.901
CDC42	END3	4932.YLR229C	4932.YNL084C	0	0	0	0	0	0	0.9	0.204	0.917
CDC42	STE4	4932.YLR229C	4932.YOR212W	0	0	0	0	0	0.207	0.553	0.867	0.948
CDC42	MSB3	4932.YLR229C	4932.YNL293W	0	0	0	0	0	0.797	0.224	0.746	0.956
CDC42	PFY1	4932.YLR229C	4932.YOR122C	0	0	0	0	0	0.21	0.416	0.932	0.965
CDC42	RHO1	4932.YLR229C	4932.YPR165W	0	0	0	0.939	0	0.966	0.57	0.994	0.985
CDC42	STE11	4932.YLR229C	4932.YLR362W	0	0	0	0	0	0.176	0.451	0.988	0.994
CDC42	LAS17	4932.YLR229C	4932.YOR181W	0	0	0	0	0	0.977	0.553	0.991	0.999
CDC45	RFA1	4932.YLR103C	4932.YAR007C	0	0	0	0	0	0.433	0	0.889	0.934
CDC45	HTA2	4932.YLR103C	4932.YBL003C	0	0	0	0	0	0	0.9	0.511	0.949
CDC45	MCM2	4932.YLR103C	4932.YBL023C	0	0	0	0	0	0.999	0.9	0.998	0.999
CDC45	TEL1	4932.YLR103C	4932.YBL088C	0	0	0	0	0	0	0	0.806	0.806
CDC45	HHT1	4932.YLR103C	4932.YBR010W	0	0	0	0	0	0.086	0.9	0.742	0.974
CDC45	ORC2	4932.YLR103C	4932.YBR060C	0	0	0	0	0	0.659	0.9	0.902	0.996
CDC45	MEC1	4932.YLR103C	4932.YBR136W	0	0	0	0	0	0.461	0	0.907	0.948
CDC45	MCM7	4932.YLR103C	4932.YBR202W	0	0	0	0	0	0.998	0.9	0.991	0.999
CDC45	CHK1	4932.YLR103C	4932.YBR274W	0	0	0	0	0	0.71	0	0.988	0.996
CDC45	MRC1	4932.YLR103C	4932.YCL061C	0	0	0	0	0	0.906	0.9	0.897	0.998
CDC45	CDC7	4932.YLR103C	4932.YDL017W	0	0	0	0	0	0.407	0.6	0.994	0.998
CDC45	DUN1	4932.YLR103C	4932.YDL101C	0	0	0	0	0	0.394	0	0.765	0.851
CDC45	CDC9	4932.YLR103C	4932.YDL164C	0	0	0	0	0	0	0	0.798	0.798
CDC45	DBF4	4932.YLR103C	4932.YDR052C	0	0	0	0	0	0.446	0.6	0.997	0.999
CDC45	RAD9	4932.YLR103C	4932.YDR217C	0	0	0	0	0	0.663	0	0.411	0.793
CDC45	HTA1	4932.YLR103C	4932.YDR225W	0	0	0	0	0	0	0.9	0.522	0.95
CDC45	MCM6	4932.YLR103C	4932.YGL201C	0	0	0	0	0	0.999	0.9	0.995	0.999
CDC45	SPT16	4932.YLR103C	4932.YGL207W	0	0	0	0	0	0.236	0.9	0.696	0.974
CDC45	UFD1	4932.YLR103C	4932.YGR048W	0	0	0	0	0	0.132	0	0.713	0.74
CDC45	MCM10	4932.YLR103C	4932.YIL150C	0	0	0	0	0	0.996	0.9	0.998	0.999
CDC45	DPB11	4932.YLR103C	4932.YJL090C	0	0	0	0	0	0.893	0.72	0.998	0.999
CDC45	CDC6	4932.YLR103C	4932.YJL194W	0	0	0	0	0	0.233	0.9	0.994	0.999
CDC45	RAD52	4932.YLR103C	4932.YML032C	0	0	0	0	0	0.112	0	0.723	0.744
CDC45	POB3	4932.YLR103C	4932.YML069W	0	0	0	0	0	0	0.9	0.474	0.945
CDC45	SGS1	4932.YLR103C	4932.YMR190C	0	0	0	0	0	0.171	0	0.944	0.952
CDC45	RAD53	4932.YLR103C	4932.YPL153C	0	0	0	0	0	0.634	0	0.937	0.976
CDC45	MCM4	4932.YLR103C	4932.YPR019W	0	0	0	0	0	0.999	0.9	0.995	0.999
CDC45	MCM5	4932.YLR103C	4932.YLR274W	0	0	0	0	0	0.999	0.9	0.996	0.999
CDC48	SSA1	4932.YDL126C	4932.YAL005C	0	0	0	0	0	0.745	0	0.672	0.913
CDC48	NPL4	4932.YDL126C	4932.YBR170C	0	0	0	0	0	0.999	0.9	0.998	0.999
CDC48	DER1	4932.YDL126C	4932.YBR201W	0	0	0	0	0	0.999	0.9	0.995	0.999
CDC48	MCM7	4932.YDL126C	4932.YBR202W	0	0	0	0	0	0	0	0.888	0.888
CDC48	HSP104	4932.YDL126C	4932.YLL026W	0	0	0	0	0	0.05	0	0.715	0.718
CDC48	RPO21	4932.YDL126C	4932.YDL140C	0	0	0	0	0	0.576	0	0.464	0.763
CDC48	GLC7	4932.YDL126C	4932.YER133W	0	0	0	0	0	0.417	0	0.613	0.765
CDC48	SSA2	4932.YDL126C	4932.YLL024C	0	0	0	0	0	0.576	0	0.406	0.737
CDC48	YDJ1	4932.YDL126C	4932.YNL064C	0	0	0	0	0	0.34	0	0.758	0.833
CDC48	DDI1	4932.YDL126C	4932.YER143W	0	0	0	0	0	0.315	0	0.822	0.873
CDC48	RPS31	4932.YDL126C	4932.YLR167W	0	0	0	0	0	0.831	0.327	0.058	0.883
CDC48	RSP5	4932.YDL126C	4932.YER125W	0	0	0	0	0	0.481	0	0.835	0.91
CDC48	RAD52	4932.YDL126C	4932.YML032C	0	0	0	0	0	0.304	0	0.95	0.963
CDC48	RPT6	4932.YDL126C	4932.YGL048C	0	0	0	0.82	0	0.963	0	0.745	0.968
CDC48	PNG1	4932.YDL126C	4932.YPL096W	0	0	0	0	0	0.895	0	0.893	0.988
CDC48	UBC7	4932.YDL126C	4932.YMR022W	0	0	0	0	0	0.068	0.9	0.919	0.991
CDC48	RAD23	4932.YDL126C	4932.YEL037C	0	0	0	0	0	0.785	0.327	0.945	0.991
CDC48	RPT1	4932.YDL126C	4932.YKL145W	0	0	0	0.78	0	0.973	0	0.808	0.978
CDC48	DSK2	4932.YDL126C	4932.YMR276W	0	0	0	0	0	0.741	0.327	0.969	0.994
CDC48	RPT5	4932.YDL126C	4932.YOR117W	0	0	0	0.766	0	0.974	0	0.859	0.979
CDC48	UBI4	4932.YDL126C	4932.YLL039C	0	0	0	0	0	0.995	0.327	0.4	0.997
CDC48	RQC1	4932.YDL126C	4932.YDR333C	0	0	0	0	0	0.464	0.9	0.973	0.998
CDC48	RPN10	4932.YDL126C	4932.YHR200W	0	0	0	0	0	0.978	0	0.925	0.998
CDC48	RPN1	4932.YDL126C	4932.YHR027C	0	0	0	0	0	0.965	0	0.745	0.99
CDC48	DOA1	4932.YDL126C	4932.YKL213C	0	0	0	0	0	0.999	0	0.995	0.999
CDC48	HRD3	4932.YDL126C	4932.YLR207W	0	0	0	0	0	0.999	0.9	0.958	0.999
CDC48	SSM4	4932.YDL126C	4932.YIL030C	0	0	0	0	0	0.999	0.9	0.993	0.999
CDC48	HRD1	4932.YDL126C	4932.YOL013C	0	0	0	0	0	0.999	0.9	0.989	0.999
CDC48	UFD2	4932.YDL126C	4932.YDL190C	0	0	0	0	0	0.997	0	0.995	0.999
CDC48	UBX2	4932.YDL126C	4932.YML013W	0	0	0	0	0	0.999	0.9	0.988	0.999
CDC48	RPN11	4932.YDL126C	4932.YFR004W	0	0	0	0	0	0.991	0	0.849	0.998
CDC48	UFD1	4932.YDL126C	4932.YGR048W	0	0	0	0	0	0.999	0.9	0.998	0.999
CDC5	TEL1	4932.YMR001C	4932.YBL088C	0	0	0	0	0	0	0.882	0.837	0.979
CDC5	MEC1	4932.YMR001C	4932.YBR136W	0	0	0	0	0	0	0.882	0.66	0.958
CDC5	CDC7	4932.YMR001C	4932.YDL017W	0	0	0	0	0	0.671	0	0.894	0.963
CDC5	DUN1	4932.YMR001C	4932.YDL101C	0	0	0	0.646	0	0.272	0.492	0.704	0.708
CDC5	DBF4	4932.YMR001C	4932.YDR052C	0	0	0	0	0	0.979	0	0.775	0.995
CDC5	RAD9	4932.YMR001C	4932.YDR217C	0	0	0	0	0	0.661	0	0.797	0.928
CDC5	GLC7	4932.YMR001C	4932.YER133W	0	0	0	0	0	0.489	0.451	0.433	0.827
CDC5	CDC55	4932.YMR001C	4932.YGL190C	0	0	0	0	0	0.386	0	0.876	0.921
CDC5	CLB1	4932.YMR001C	4932.YGR108W	0	0	0	0	0	0.392	0	0.893	0.932
CDC5	NDC80	4932.YMR001C	4932.YIL144W	0	0	0	0	0	0.885	0.566	0.458	0.97
CDC5	DPB11	4932.YMR001C	4932.YJL090C	0	0	0	0	0	0.198	0	0.859	0.882
CDC5	SWE1	4932.YMR001C	4932.YJL187C	0	0	0	0.558	0	0.948	0.954	0.961	0.998
CDC5	RAD26	4932.YMR001C	4932.YJR035W	0	0	0	0	0	0.256	0.56	0.359	0.771
CDC5	STU2	4932.YMR001C	4932.YLR045C	0	0	0	0	0	0.776	0	0.715	0.933
CDC5	CEF1	4932.YMR001C	4932.YMR213W	0	0	0	0	0	0.061	0	0.782	0.787
CDC5	RHO1	4932.YMR001C	4932.YPR165W	0	0	0	0	0	0.127	0	0.81	0.827
CDC5	SGS1	4932.YMR001C	4932.YMR190C	0	0	0	0	0	0.621	0	0.689	0.877
CDC5	MCM4	4932.YMR001C	4932.YPR019W	0	0	0	0	0	0.192	0	0.683	0.733
CDC5	RAD53	4932.YMR001C	4932.YPL153C	0	0	0	0.599	0	0.828	0.894	0.867	0.987
CDC5	IPL1	4932.YMR001C	4932.YPL209C	0	0	0	0.766	0	0.973	0.451	0.967	0.988
CDC5	CLB2	4932.YMR001C	4932.YPR119W	0	0	0	0	0	0.578	0	0.963	0.984
CDC5	MIH1	4932.YMR001C	4932.YMR036C	0	0	0	0	0	0.824	0.942	0.923	0.999
CDC55	GLC7	4932.YGL190C	4932.YER133W	0	0	0	0	0	0.265	0.92	0.788	0.986
CDC55	RIM15	4932.YGL190C	4932.YFL033C	0	0	0	0	0	0.688	0	0.771	0.925
CDC55	YPK1	4932.YGL190C	4932.YKL126W	0	0	0	0	0	0.195	0.364	0.475	0.708
CDC55	SCH9	4932.YGL190C	4932.YHR205W	0	0	0	0	0	0.195	0.364	0.512	0.728
CDC55	CLB1	4932.YGL190C	4932.YGR108W	0	0	0	0	0	0	0	0.765	0.765
CDC55	RHO1	4932.YGL190C	4932.YPR165W	0	0	0	0	0	0.408	0	0.635	0.775
CDC55	CLB2	4932.YGL190C	4932.YPR119W	0	0	0	0	0	0.098	0	0.896	0.902
CDC55	MIH1	4932.YGL190C	4932.YMR036C	0	0	0	0	0	0.404	0	0.896	0.935
CDC55	SWE1	4932.YGL190C	4932.YJL187C	0	0	0	0	0	0.786	0	0.899	0.977
CDC55	ZDS1	4932.YGL190C	4932.YMR273C	0	0	0	0	0	0.916	0	0.762	0.979
CDC55	IGO2	4932.YGL190C	4932.YHR132W-A	0	0	0	0	0	0.819	0	0.885	0.978
CDC55	IGO1	4932.YGL190C	4932.YNL157W	0	0	0	0	0	0.841	0	0.925	0.987
CDC6	RFA1	4932.YJL194W	4932.YAR007C	0	0	0	0	0	0.32	0.644	0.492	0.866
CDC6	MCM2	4932.YJL194W	4932.YBL023C	0	0	0	0	0	0.999	0.987	0.997	0.999
CDC6	HHT1	4932.YJL194W	4932.YBR010W	0	0	0	0	0	0.586	0	0.74	0.887
CDC6	ORC2	4932.YJL194W	4932.YBR060C	0	0	0	0	0	0.999	0.987	0.978	0.999
CDC6	MEC1	4932.YJL194W	4932.YBR136W	0	0	0	0	0	0.461	0.644	0.351	0.864
CDC6	MCM7	4932.YJL194W	4932.YBR202W	0	0	0	0	0	0.999	0.987	0.981	0.999
CDC6	CHK1	4932.YJL194W	4932.YBR274W	0	0	0	0	0	0.179	0	0.933	0.943
CDC6	MRC1	4932.YJL194W	4932.YCL061C	0	0	0	0	0	0.675	0	0.352	0.78
CDC6	CDC7	4932.YJL194W	4932.YDL017W	0	0	0	0	0	0.279	0.6	0.991	0.997
CDC6	MBP1	4932.YJL194W	4932.YDL056W	0	0	0	0	0	0.17	0	0.692	0.733
CDC6	CDC9	4932.YJL194W	4932.YDL164C	0	0	0	0	0	0.062	0	0.714	0.72
CDC6	DBF4	4932.YJL194W	4932.YDR052C	0	0	0	0	0	0.198	0.6	0.987	0.995
CDC6	RAD24	4932.YJL194W	4932.YER173W	0	0	0	0	0	0.631	0.644	0.249	0.892
CDC6	MCM6	4932.YJL194W	4932.YGL201C	0	0	0	0	0	0.985	0.987	0.988	0.999
CDC6	CLB1	4932.YJL194W	4932.YGR108W	0	0	0	0	0	0.389	0.927	0.821	0.991
CDC6	MCM10	4932.YJL194W	4932.YIL150C	0	0	0	0	0	0.271	0.6	0.989	0.996
CDC6	DPB11	4932.YJL194W	4932.YJL090C	0	0	0	0	0	0	0.896	0.959	0.995
CDC6	SWE1	4932.YJL194W	4932.YJL187C	0	0	0	0	0	0.122	0	0.837	0.851
CDC6	MIH1	4932.YJL194W	4932.YMR036C	0	0	0	0	0	0.358	0	0.577	0.717
CDC6	SWI6	4932.YJL194W	4932.YLR182W	0	0	0	0	0	0.651	0	0.571	0.844
CDC6	IPL1	4932.YJL194W	4932.YPL209C	0	0	0	0	0	0.382	0	0.581	0.73
CDC6	RAD53	4932.YJL194W	4932.YPL153C	0	0	0	0	0	0.486	0	0.766	0.874
CDC6	PHO85	4932.YJL194W	4932.YPL031C	0	0	0	0	0	0.96	0.473	0.687	0.992
CDC6	MCM4	4932.YJL194W	4932.YPR019W	0	0	0	0	0	0.999	0.987	0.989	0.999
CDC6	CLB2	4932.YJL194W	4932.YPR119W	0	0	0	0	0	0.874	0.927	0.94	0.999
CDC6	MCM5	4932.YJL194W	4932.YLR274W	0	0	0	0	0	0.999	0.987	0.99	0.999
CDC7	MCM2	4932.YDL017W	4932.YBL023C	0	0	0	0	0	0.999	0.6	0.991	0.999
CDC7	ORC2	4932.YDL017W	4932.YBR060C	0	0	0	0	0	0.465	0.6	0.884	0.973
CDC7	MEC1	4932.YDL017W	4932.YBR136W	0	0	0	0	0	0.484	0	0.817	0.901
